time,pleth_1
28:26.5,64617
28:26.5,64617
28:26.5,64620
28:26.5,64631
28:26.5,64635
28:26.5,64633
28:26.5,64633
28:26.5,64643
28:26.5,64649
28:26.5,64664
28:26.5,64648
28:26.5,64648
28:26.5,64662
28:26.5,64684
28:26.5,64677
28:26.5,64676
28:26.5,64676
28:26.5,64685
28:26.5,64691
28:26.5,64698
28:26.5,64703
28:26.5,64703
28:26.5,64716
28:26.5,64711
28:26.5,64720
28:26.6,64731
28:26.6,64731
28:26.6,64721
28:26.6,64728
28:26.6,64736
28:26.6,64736
28:26.6,64750
28:26.6,64744
28:26.6,64755
28:26.6,64744
28:26.6,64744
28:26.6,64768
28:26.6,64768
28:26.6,64775
28:26.6,64774
28:26.6,64774
28:26.6,64779
28:26.6,64788
28:26.6,64801
28:26.6,64780
28:26.6,64780
28:26.6,64809
28:26.6,64817
28:26.6,64814
28:26.6,64817
28:26.6,64817
28:26.6,64827
28:26.6,64829
28:26.6,64834
28:26.6,64836
28:26.6,64836
28:26.6,64845
28:26.6,64858
28:26.6,64871
28:26.6,64854
28:26.6,64854
28:26.6,64874
28:26.6,64880
28:26.6,64891
28:26.6,64908
28:26.6,64908
28:26.6,64913
28:26.6,64911
28:26.6,64923
28:26.6,64913
28:26.6,64913
28:26.6,64928
28:26.6,64935
28:26.6,64959
28:26.6,64959
28:26.7,64970
28:26.7,64962
28:26.7,64971
28:26.7,64962
28:26.7,64962
28:26.7,64993
28:26.7,64985
28:26.7,65001
28:26.7,65010
28:26.7,65010
28:26.7,65006
28:26.7,65012
28:26.7,65028
28:26.7,65025
28:26.7,65025
28:26.7,65036
28:26.7,65054
28:26.7,65054
28:26.7,65061
28:26.7,65061
28:26.7,65065
28:26.7,65082
28:26.7,65081
28:26.7,65082
28:26.7,65082
28:26.7,65094
28:26.7,65099
28:26.7,65103
28:26.7,65105
28:26.7,65105
28:26.7,65117
28:26.7,65124
28:26.7,65112
28:26.7,65126
28:26.7,65126
28:26.7,65131
28:26.7,65143
28:26.7,65133
28:26.7,65157
28:26.7,65157
28:26.7,65151
28:26.7,65162
28:26.7,65162
28:26.7,65172
28:26.7,65172
28:26.7,65172
28:26.7,65177
28:26.7,65183
28:26.7,65183
28:26.7,65178
28:26.8,65180
28:26.8,65192
28:26.8,65181
28:26.8,65181
28:26.8,65197
28:26.8,65198
28:26.8,65212
28:26.8,65183
28:26.8,65183
28:26.8,65207
28:26.8,65200
28:26.8,65196
28:26.8,65207
28:26.8,65207
28:26.8,65203
28:26.8,65220
28:26.8,65207
28:26.8,65200
28:26.8,65200
28:26.8,65193
28:26.8,65215
28:26.8,65206
28:26.8,65199
28:26.8,65199
28:26.8,65205
28:26.8,65210
28:26.8,65206
28:26.8,65196
28:26.8,65196
28:26.8,65201
28:26.8,65200
28:26.8,65204
28:26.8,65178
28:26.8,65178
28:26.8,65196
28:26.8,65180
28:26.8,65191
28:26.8,65176
28:26.8,65176
28:26.8,65183
28:26.8,65173
28:26.8,65166
28:26.8,65176
28:26.8,65176
28:26.8,65139
28:26.8,65148
28:26.8,65145
28:26.8,65145
28:26.8,65146
28:26.8,65122
28:26.9,65118
28:26.9,65107
28:26.9,65107
28:26.9,65087
28:26.9,65073
28:26.9,65052
28:26.9,65029
28:26.9,65029
28:26.9,65026
28:26.9,65002
28:26.9,64974
28:26.9,64951
28:26.9,64951
28:26.9,64935
28:26.9,64914
28:26.9,64897
28:26.9,64867
28:26.9,64867
28:26.9,64849
28:26.9,64826
28:26.9,64796
28:26.9,64784
28:26.9,64784
28:26.9,64753
28:26.9,64727
28:26.9,64694
28:26.9,64679
28:26.9,64679
28:26.9,64657
28:26.9,64617
28:26.9,64608
28:26.9,64575
28:26.9,64575
28:26.9,64567
28:26.9,64531
28:26.9,64516
28:26.9,64515
28:26.9,64515
28:26.9,64489
28:26.9,64467
28:26.9,64451
28:26.9,64442
28:26.9,64442
28:26.9,64429
28:26.9,64410
28:26.9,64402
28:26.9,64402
28:26.9,64403
28:26.9,64389
28:26.9,64394
28:27.0,64380
28:27.0,64380
28:27.0,64379
28:27.0,64372
28:27.0,64367
28:27.0,64378
28:27.0,64378
28:27.0,64375
28:27.0,64381
28:27.0,64377
28:27.0,64383
28:27.0,64383
28:27.0,64385
28:27.0,64385
28:27.0,64393
28:27.0,64398
28:27.0,64398
28:27.0,64403
28:27.0,64413
28:27.0,64402
28:27.0,64406
28:27.0,64406
28:27.0,64422
28:27.0,64431
28:27.0,64437
28:27.0,64440
28:27.0,64440
28:27.0,64474
28:27.0,64465
28:27.0,64468
28:27.0,64476
28:27.0,64476
28:27.0,64484
28:27.0,64492
28:27.0,64503
28:27.0,64519
28:27.0,64519
28:27.0,64511
28:27.0,64518
28:27.0,64522
28:27.0,64539
28:27.0,64539
28:27.0,64536
28:27.0,64540
28:27.0,64557
28:27.0,64557
28:27.0,64562
28:27.0,64575
28:27.0,64583
28:27.0,64585
28:27.1,64585
28:27.1,64598
28:27.1,64600
28:27.1,64609
28:27.1,64618
28:27.1,64618
28:27.1,64627
28:27.1,64638
28:27.1,64650
28:27.1,64654
28:27.1,64654
28:27.1,64659
28:27.1,64670
28:27.1,64688
28:27.1,64688
28:27.1,64688
28:27.1,64710
28:27.1,64705
28:27.1,64725
28:27.1,64726
28:27.1,64726
28:27.1,64734
28:27.1,64730
28:27.1,64742
28:27.1,64754
28:27.1,64754
28:27.1,64768
28:27.1,64771
28:27.1,64804
28:27.1,64792
28:27.1,64792
28:27.1,64800
28:27.1,64804
28:27.1,64804
28:27.1,64815
28:27.1,64815
28:27.1,64817
28:27.1,64826
28:27.1,64830
28:27.1,64830
28:27.1,64856
28:27.1,64839
28:27.1,64840
28:27.1,64850
28:27.1,64850
28:27.1,64847
28:27.1,64863
28:27.1,64858
28:27.1,64857
28:27.1,64857
28:27.2,64865
28:27.2,64864
28:27.2,64873
28:27.2,64857
28:27.2,64857
28:27.2,64877
28:27.2,64880
28:27.2,64871
28:27.2,64880
28:27.2,64880
28:27.2,64875
28:27.2,64880
28:27.2,64881
28:27.2,64884
28:27.2,64884
28:27.2,64895
28:27.2,64894
28:27.2,64891
28:27.2,64877
28:27.2,64877
28:27.2,64893
28:27.2,64883
28:27.2,64888
28:27.2,64887
28:27.2,64887
28:27.2,64897
28:27.2,64893
28:27.2,64893
28:27.2,64889
28:27.2,64889
28:27.2,64887
28:27.2,64887
28:27.2,64889
28:27.2,64886
28:27.2,64886
28:27.2,64880
28:27.2,64876
28:27.2,64890
28:27.2,64890
28:27.2,64883
28:27.2,64878
28:27.2,64873
28:27.2,64876
28:27.2,64876
28:27.2,64875
28:27.2,64872
28:27.2,64865
28:27.2,64855
28:27.2,64855
28:27.2,64855
28:27.3,64836
28:27.3,64847
28:27.3,64830
28:27.3,64830
28:27.3,64834
28:27.3,64832
28:27.3,64817
28:27.3,64831
28:27.3,64831
28:27.3,64816
28:27.3,64818
28:27.3,64813
28:27.3,64794
28:27.3,64794
28:27.3,64809
28:27.3,64790
28:27.3,64794
28:27.3,64779
28:27.3,64779
28:27.3,64794
28:27.3,64783
28:27.3,64793
28:27.3,64785
28:27.3,64785
28:27.3,64781
28:27.3,64783
28:27.3,64791
28:27.3,64789
28:27.3,64789
28:27.3,64783
28:27.3,64793
28:27.3,64787
28:27.3,64799
28:27.3,64799
28:27.3,64789
28:27.3,64795
28:27.3,64799
28:27.3,64799
28:27.3,64808
28:27.3,64816
28:27.3,64804
28:27.3,64817
28:27.3,64817
28:27.3,64824
28:27.3,64826
28:27.3,64844
28:27.3,64828
28:27.3,64828
28:27.3,64832
28:27.3,64840
28:27.4,64835
28:27.4,64843
28:27.4,64843
28:27.4,64852
28:27.4,64848
28:27.4,64848
28:27.4,64840
28:27.4,64840
28:27.4,64851
28:27.4,64848
28:27.4,64867
28:27.4,64863
28:27.4,64863
28:27.4,64874
28:27.4,64891
28:27.4,64886
28:27.4,64882
28:27.4,64882
28:27.4,64902
28:27.4,64892
28:27.4,64914
28:27.4,64917
28:27.4,64917
28:27.4,64930
28:27.4,64927
28:27.4,64918
28:27.4,64930
28:27.4,64930
28:27.4,64946
28:27.4,64953
28:27.4,64957
28:27.4,64968
28:27.4,64968
28:27.4,64974
28:27.4,64977
28:27.4,64988
28:27.4,64988
28:27.4,65014
28:27.4,65004
28:27.4,65019
28:27.4,65014
28:27.4,65014
28:27.4,65027
28:27.4,65040
28:27.4,65042
28:27.4,65057
28:27.4,65057
28:27.4,65067
28:27.4,65092
28:27.4,65087
28:27.5,65094
28:27.5,65094
28:27.5,65098
28:27.5,65106
28:27.5,65106
28:27.5,65111
28:27.5,65111
28:27.5,65110
28:27.5,65115
28:27.5,65114
28:27.5,65094
28:27.5,65094
28:27.5,65088
28:27.5,65092
28:27.5,65086
28:27.5,65058
28:27.5,65058
28:27.5,65063
28:27.5,65043
28:27.5,65028
28:27.5,65013
28:27.5,65013
28:27.5,64994
28:27.5,64977
28:27.5,64959
28:27.5,64949
28:27.5,64949
28:27.5,64929
28:27.5,64899
28:27.5,64899
28:27.5,64878
28:27.5,64878
28:27.5,64861
28:27.5,64832
28:27.5,64821
28:27.5,64821
28:27.5,64806
28:27.5,64795
28:27.5,64774
28:27.5,64746
28:27.5,64746
28:27.5,64741
28:27.5,64725
28:27.5,64703
28:27.5,64703
28:27.5,64703
28:27.5,64687
28:27.5,64675
28:27.5,64654
28:27.5,64636
28:27.6,64636
28:27.6,64634
28:27.6,64630
28:27.6,64624
28:27.6,64612
28:27.6,64612
28:27.6,64609
28:27.6,64607
28:27.6,64602
28:27.6,64590
28:27.6,64590
28:27.6,64603
28:27.6,64604
28:27.6,64595
28:27.6,64599
28:27.6,64599
28:27.6,64612
28:27.6,64605
28:27.6,64608
28:27.6,64609
28:27.6,64609
28:27.6,64606
28:27.6,64612
28:27.6,64612
28:27.6,64622
28:27.6,64622
28:27.6,64632
28:27.6,64617
28:27.6,64621
28:27.6,64621
28:27.6,64631
28:27.6,64623
28:27.6,64638
28:27.6,64634
28:27.6,64634
28:27.6,64653
28:27.6,64640
28:27.6,64665
28:27.6,64652
28:27.6,64652
28:27.6,64657
28:27.6,64658
28:27.6,64666
28:27.6,64659
28:27.6,64659
28:27.6,64666
28:27.6,64679
28:27.6,64676
28:27.6,64667
28:27.7,64667
28:27.7,64669
28:27.7,64675
28:27.7,64670
28:27.7,64671
28:27.7,64671
28:27.7,64674
28:27.7,64673
28:27.7,64668
28:27.7,64663
28:27.7,64663
28:27.7,64678
28:27.7,64676
28:27.7,64679
28:27.7,64669
28:27.7,64669
28:27.7,64680
28:27.7,64684
28:27.7,64684
28:27.7,64680
28:27.7,64680
28:27.7,64684
28:27.7,64683
28:27.7,64677
28:27.7,64694
28:27.7,64694
28:27.7,64681
28:27.7,64682
28:27.7,64676
28:27.7,64676
28:27.7,64670
28:27.7,64679
28:27.7,64672
28:27.7,64676
28:27.7,64676
28:27.7,64678
28:27.7,64674
28:27.7,64684
28:27.7,64669
28:27.7,64669
28:27.7,64671
28:27.7,64689
28:27.7,64682
28:27.7,64673
28:27.7,64673
28:27.7,64673
28:27.7,64683
28:27.7,64678
28:27.7,64673
28:27.7,64673
28:27.7,64685
28:27.8,64675
28:27.8,64682
28:27.8,64660
28:27.8,64660
28:27.8,64694
28:27.8,64671
28:27.8,64664
28:27.8,64662
28:27.8,64662
28:27.8,64680
28:27.8,64679
28:27.8,64681
28:27.8,64681
28:27.8,64681
28:27.8,64674
28:27.8,64678
28:27.8,64673
28:27.8,64679
28:27.8,64679
28:27.8,64680
28:27.8,64665
28:27.8,64681
28:27.8,64690
28:27.8,64690
28:27.8,64683
28:27.8,64671
28:27.8,64677
28:27.8,64677
28:27.8,64682
28:27.8,64676
28:27.8,64680
28:27.8,64688
28:27.8,64688
28:27.8,64696
28:27.8,64689
28:27.8,64702
28:27.8,64699
28:27.8,64699
28:27.8,64707
28:27.8,64706
28:27.8,64717
28:27.8,64715
28:27.8,64715
28:27.8,64731
28:27.8,64732
28:27.8,64730
28:27.8,64728
28:27.8,64728
28:27.8,64747
28:27.8,64738
28:27.9,64741
28:27.9,64745
28:27.9,64745
28:27.9,64752
28:27.9,64768
28:27.9,64769
28:27.9,64776
28:27.9,64776
28:27.9,64780
28:27.9,64798
28:27.9,64795
28:27.9,64800
28:27.9,64800
28:27.9,64824
28:27.9,64823
28:27.9,64839
28:27.9,64842
28:27.9,64842
28:27.9,64852
28:27.9,64843
28:27.9,64858
28:27.9,64877
28:27.9,64877
28:27.9,64865
28:27.9,64893
28:27.9,64888
28:27.9,64888
28:27.9,64902
28:27.9,64897
28:27.9,64900
28:27.9,64919
28:27.9,64919
28:27.9,64930
28:27.9,64943
28:27.9,64937
28:27.9,64940
28:27.9,64940
28:27.9,64944
28:27.9,64963
28:27.9,64967
28:27.9,64970
28:27.9,64970
28:27.9,64981
28:27.9,64975
28:27.9,64994
28:27.9,64989
28:27.9,64989
28:27.9,65014
28:27.9,65010
28:27.9,65002
28:28.0,65006
28:28.0,65006
28:28.0,65019
28:28.0,65032
28:28.0,65020
28:28.0,65028
28:28.0,65028
28:28.0,65042
28:28.0,65052
28:28.0,65061
28:28.0,65069
28:28.0,65069
28:28.0,65073
28:28.0,65074
28:28.0,65072
28:28.0,65086
28:28.0,65086
28:28.0,65089
28:28.0,65096
28:28.0,65097
28:28.0,65105
28:28.0,65105
28:28.0,65109
28:28.0,65112
28:28.0,65115
28:28.0,65115
28:28.0,65125
28:28.0,65126
28:28.0,65120
28:28.0,65125
28:28.0,65125
28:28.0,65139
28:28.0,65134
28:28.0,65132
28:28.0,65139
28:28.0,65139
28:28.0,65131
28:28.0,65135
28:28.0,65135
28:28.0,65124
28:28.0,65124
28:28.0,65117
28:28.0,65103
28:28.0,65104
28:28.0,65081
28:28.0,65081
28:28.0,65071
28:28.0,65053
28:28.0,65036
28:28.0,65012
28:28.1,65012
28:28.1,64997
28:28.1,64976
28:28.1,64975
28:28.1,64932
28:28.1,64932
28:28.1,64912
28:28.1,64893
28:28.1,64864
28:28.1,64844
28:28.1,64844
28:28.1,64816
28:28.1,64779
28:28.1,64757
28:28.1,64736
28:28.1,64736
28:28.1,64696
28:28.1,64670
28:28.1,64641
28:28.1,64641
28:28.1,64618
28:28.1,64582
28:28.1,64568
28:28.1,64524
28:28.1,64524
28:28.1,64520
28:28.1,64487
28:28.1,64471
28:28.1,64431
28:28.1,64431
28:28.1,64422
28:28.1,64417
28:28.1,64403
28:28.1,64381
28:28.1,64381
28:28.1,64383
28:28.1,64362
28:28.1,64370
28:28.1,64341
28:28.1,64341
28:28.1,64347
28:28.1,64347
28:28.1,64345
28:28.1,64334
28:28.1,64334
28:28.1,64348
28:28.1,64342
28:28.1,64338
28:28.1,64331
28:28.1,64331
28:28.2,64342
28:28.2,64353
28:28.2,64338
28:28.2,64343
28:28.2,64343
28:28.2,64343
28:28.2,64353
28:28.2,64363
28:28.2,64358
28:28.2,64358
28:28.2,64354
28:28.2,64368
28:28.2,64373
28:28.2,64386
28:28.2,64386
28:28.2,64376
28:28.2,64388
28:28.2,64391
28:28.2,64391
28:28.2,64413
28:28.2,64403
28:28.2,64410
28:28.2,64413
28:28.2,64413
28:28.2,64439
28:28.2,64433
28:28.2,64436
28:28.2,64441
28:28.2,64441
28:28.2,64452
28:28.2,64449
28:28.2,64466
28:28.2,64473
28:28.2,64473
28:28.2,64475
28:28.2,64475
28:28.2,64494
28:28.2,64485
28:28.2,64485
28:28.2,64508
28:28.2,64521
28:28.2,64521
28:28.2,64531
28:28.2,64531
28:28.2,64542
28:28.2,64553
28:28.2,64561
28:28.2,64563
28:28.2,64563
28:28.2,64575
28:28.3,64581
28:28.3,64596
28:28.3,64598
28:28.3,64598
28:28.3,64610
28:28.3,64626
28:28.3,64634
28:28.3,64635
28:28.3,64635
28:28.3,64662
28:28.3,64671
28:28.3,64684
28:28.3,64688
28:28.3,64688
28:28.3,64699
28:28.3,64710
28:28.3,64729
28:28.3,64729
28:28.3,64737
28:28.3,64755
28:28.3,64764
28:28.3,64775
28:28.3,64775
28:28.3,64792
28:28.3,64786
28:28.3,64803
28:28.3,64814
28:28.3,64814
28:28.3,64833
28:28.3,64835
28:28.3,64848
28:28.3,64854
28:28.3,64854
28:28.3,64857
28:28.3,64874
28:28.3,64887
28:28.3,64884
28:28.3,64884
28:28.3,64893
28:28.3,64905
28:28.3,64905
28:28.3,64917
28:28.3,64917
28:28.3,64931
28:28.3,64930
28:28.3,64942
28:28.3,64938
28:28.3,64938
28:28.3,64948
28:28.4,64954
28:28.4,64964
28:28.4,64960
28:28.4,64960
28:28.4,64961
28:28.4,64971
28:28.4,64965
28:28.4,64953
28:28.4,64953
28:28.4,64975
28:28.4,64972
28:28.4,64970
28:28.4,64990
28:28.4,64990
28:28.4,64966
28:28.4,64971
28:28.4,64966
28:28.4,64966
28:28.4,64975
28:28.4,64975
28:28.4,64968
28:28.4,64967
28:28.4,64967
28:28.4,64968
28:28.4,64966
28:28.4,64964
28:28.4,64962
28:28.4,64962
28:28.4,64959
28:28.4,64961
28:28.4,64951
28:28.4,64968
28:28.4,64968
28:28.4,64969
28:28.4,64951
28:28.4,64955
28:28.4,64954
28:28.4,64954
28:28.4,64950
28:28.4,64960
28:28.4,64952
28:28.4,64965
28:28.4,64965
28:28.4,64961
28:28.4,64959
28:28.4,64965
28:28.4,64953
28:28.4,64953
28:28.4,64957
28:28.4,64954
28:28.4,64967
28:28.5,64959
28:28.5,64959
28:28.5,64961
28:28.5,64949
28:28.5,64950
28:28.5,64965
28:28.5,64965
28:28.5,64962
28:28.5,64955
28:28.5,64957
28:28.5,64956
28:28.5,64956
28:28.5,64956
28:28.5,64955
28:28.5,64958
28:28.5,64958
28:28.5,64962
28:28.5,64952
28:28.5,64958
28:28.5,64953
28:28.5,64953
28:28.5,64946
28:28.5,64943
28:28.5,64939
28:28.5,64946
28:28.5,64946
28:28.5,64942
28:28.5,64937
28:28.5,64920
28:28.5,64924
28:28.5,64924
28:28.5,64926
28:28.5,64933
28:28.5,64910
28:28.5,64895
28:28.5,64895
28:28.5,64905
28:28.5,64906
28:28.5,64904
28:28.5,64886
28:28.5,64886
28:28.5,64890
28:28.5,64887
28:28.5,64868
28:28.5,64865
28:28.5,64865
28:28.5,64875
28:28.5,64872
28:28.5,64859
28:28.5,64866
28:28.6,64866
28:28.6,64853
28:28.6,64863
28:28.6,64867
28:28.6,64854
28:28.6,64854
28:28.6,64849
28:28.6,64849
28:28.6,64837
28:28.6,64842
28:28.6,64842
28:28.6,64840
28:28.6,64835
28:28.6,64834
28:28.6,64834
28:28.6,64845
28:28.6,64827
28:28.6,64843
28:28.6,64846
28:28.6,64846
28:28.6,64847
28:28.6,64845
28:28.6,64845
28:28.6,64837
28:28.6,64837
28:28.6,64849
28:28.6,64846
28:28.6,64851
28:28.6,64842
28:28.6,64842
28:28.6,64840
28:28.6,64839
28:28.6,64844
28:28.6,64832
28:28.6,64832
28:28.6,64836
28:28.6,64822
28:28.6,64810
28:28.6,64815
28:28.6,64815
28:28.6,64805
28:28.6,64780
28:28.6,64775
28:28.6,64760
28:28.6,64760
28:28.6,64747
28:28.6,64740
28:28.6,64712
28:28.6,64697
28:28.6,64697
28:28.7,64684
28:28.7,64671
28:28.7,64659
28:28.7,64632
28:28.7,64632
28:28.7,64622
28:28.7,64604
28:28.7,64587
28:28.7,64568
28:28.7,64568
28:28.7,64567
28:28.7,64549
28:28.7,64526
28:28.7,64526
28:28.7,64524
28:28.7,64511
28:28.7,64497
28:28.7,64493
28:28.7,64493
28:28.7,64482
28:28.7,64474
28:28.7,64460
28:28.7,64461
28:28.7,64461
28:28.7,64459
28:28.7,64447
28:28.7,64445
28:28.7,64437
28:28.7,64437
28:28.7,64436
28:28.7,64431
28:28.7,64438
28:28.7,64439
28:28.7,64439
28:28.7,64438
28:28.7,64436
28:28.7,64435
28:28.7,64430
28:28.7,64430
28:28.7,64433
28:28.7,64442
28:28.7,64445
28:28.7,64445
28:28.7,64445
28:28.7,64461
28:28.7,64444
28:28.7,64482
28:28.7,64458
28:28.7,64458
28:28.7,64464
28:28.8,64471
28:28.8,64470
28:28.8,64475
28:28.8,64475
28:28.8,64481
28:28.8,64479
28:28.8,64497
28:28.8,64497
28:28.8,64492
28:28.8,64505
28:28.8,64513
28:28.8,64516
28:28.8,64516
28:28.8,64542
28:28.8,64526
28:28.8,64546
28:28.8,64554
28:28.8,64554
28:28.8,64558
28:28.8,64564
28:28.8,64579
28:28.8,64579
28:28.8,64579
28:28.8,64581
28:28.8,64589
28:28.8,64602
28:28.8,64603
28:28.8,64603
28:28.8,64611
28:28.8,64612
28:28.8,64622
28:28.8,64616
28:28.8,64616
28:28.8,64636
28:28.8,64647
28:28.8,64647
28:28.8,64644
28:28.8,64644
28:28.8,64669
28:28.8,64666
28:28.8,64682
28:28.8,64685
28:28.8,64685
28:28.8,64689
28:28.8,64693
28:28.8,64714
28:28.8,64715
28:28.8,64715
28:28.8,64708
28:28.8,64724
28:28.9,64735
28:28.9,64730
28:28.9,64730
28:28.9,64747
28:28.9,64744
28:28.9,64761
28:28.9,64761
28:28.9,64773
28:28.9,64763
28:28.9,64757
28:28.9,64759
28:28.9,64759
28:28.9,64798
28:28.9,64787
28:28.9,64790
28:28.9,64779
28:28.9,64779
28:28.9,64785
28:28.9,64778
28:28.9,64780
28:28.9,64779
28:28.9,64779
28:28.9,64795
28:28.9,64779
28:28.9,64774
28:28.9,64767
28:28.9,64767
28:28.9,64780
28:28.9,64767
28:28.9,64764
28:28.9,64753
28:28.9,64753
28:28.9,64744
28:28.9,64742
28:28.9,64739
28:28.9,64716
28:28.9,64716
28:28.9,64716
28:28.9,64712
28:28.9,64714
28:28.9,64685
28:28.9,64685
28:28.9,64687
28:28.9,64693
28:28.9,64678
28:28.9,64668
28:28.9,64668
28:28.9,64667
28:28.9,64657
28:28.9,64660
28:29.0,64652
28:29.0,64652
28:29.0,64643
28:29.0,64640
28:29.0,64641
28:29.0,64641
28:29.0,64642
28:29.0,64633
28:29.0,64628
28:29.0,64615
28:29.0,64615
28:29.0,64626
28:29.0,64619
28:29.0,64612
28:29.0,64617
28:29.0,64617
28:29.0,64620
28:29.0,64629
28:29.0,64629
28:29.0,64633
28:29.0,64633
28:29.0,64639
28:29.0,64636
28:29.0,64645
28:29.0,64633
28:29.0,64633
28:29.0,64640
28:29.0,64641
28:29.0,64647
28:29.0,64644
28:29.0,64644
28:29.0,64647
28:29.0,64643
28:29.0,64654
28:29.0,64645
28:29.0,64645
28:29.0,64654
28:29.0,64666
28:29.0,64653
28:29.0,64657
28:29.0,64657
28:29.0,64682
28:29.0,64678
28:29.0,64680
28:29.0,64683
28:29.0,64683
28:29.0,64695
28:29.0,64693
28:29.0,64687
28:29.0,64712
28:29.1,64712
28:29.1,64704
28:29.1,64715
28:29.1,64730
28:29.1,64730
28:29.1,64729
28:29.1,64721
28:29.1,64744
28:29.1,64738
28:29.1,64738
28:29.1,64759
28:29.1,64748
28:29.1,64758
28:29.1,64771
28:29.1,64771
28:29.1,64777
28:29.1,64782
28:29.1,64787
28:29.1,64798
28:29.1,64798
28:29.1,64810
28:29.1,64821
28:29.1,64822
28:29.1,64828
28:29.1,64828
28:29.1,64847
28:29.1,64868
28:29.1,64872
28:29.1,64873
28:29.1,64873
28:29.1,64879
28:29.1,64887
28:29.1,64909
28:29.1,64911
28:29.1,64911
28:29.1,64914
28:29.1,64939
28:29.1,64941
28:29.1,64931
28:29.1,64931
28:29.1,64963
28:29.1,64965
28:29.1,64985
28:29.1,64988
28:29.1,64988
28:29.1,65004
28:29.1,65003
28:29.1,65022
28:29.1,65038
28:29.1,65038
28:29.2,65051
28:29.2,65057
28:29.2,65052
28:29.2,65052
28:29.2,65075
28:29.2,65075
28:29.2,65090
28:29.2,65101
28:29.2,65101
28:29.2,65107
28:29.2,65109
28:29.2,65117
28:29.2,65129
28:29.2,65129
28:29.2,65144
28:29.2,65143
28:29.2,65146
28:29.2,65149
28:29.2,65149
28:29.2,65163
28:29.2,65183
28:29.2,65167
28:29.2,65178
28:29.2,65178
28:29.2,65191
28:29.2,65182
28:29.2,65182
28:29.2,65175
28:29.2,65175
28:29.2,65166
28:29.2,65171
28:29.2,65160
28:29.2,65136
28:29.2,65136
28:29.2,65137
28:29.2,65114
28:29.2,65093
28:29.2,65080
28:29.2,65080
28:29.2,65066
28:29.2,65026
28:29.2,64999
28:29.2,64986
28:29.2,64986
28:29.2,64954
28:29.2,64924
28:29.2,64903
28:29.2,64882
28:29.2,64882
28:29.2,64864
28:29.3,64831
28:29.3,64785
28:29.3,64785
28:29.3,64777
28:29.3,64749
28:29.3,64730
28:29.3,64683
28:29.3,64683
28:29.3,64685
28:29.3,64657
28:29.3,64625
28:29.3,64600
28:29.3,64600
28:29.3,64584
28:29.3,64575
28:29.3,64536
28:29.3,64518
28:29.3,64518
28:29.3,64519
28:29.3,64493
28:29.3,64487
28:29.3,64468
28:29.3,64468
28:29.3,64465
28:29.3,64446
28:29.3,64444
28:29.3,64440
28:29.3,64440
28:29.3,64423
28:29.3,64428
28:29.3,64426
28:29.3,64416
28:29.3,64416
28:29.3,64411
28:29.3,64415
28:29.3,64416
28:29.3,64412
28:29.3,64412
28:29.3,64415
28:29.3,64403
28:29.3,64406
28:29.3,64413
28:29.3,64413
28:29.3,64405
28:29.3,64410
28:29.3,64404
28:29.3,64416
28:29.3,64416
28:29.3,64405
28:29.3,64408
28:29.4,64386
28:29.4,64386
28:29.4,64412
28:29.4,64395
28:29.4,64400
28:29.4,64398
28:29.4,64398
28:29.4,64405
28:29.4,64415
28:29.4,64404
28:29.4,64408
28:29.4,64408
28:29.4,64409
28:29.4,64419
28:29.4,64430
28:29.4,64412
28:29.4,64412
28:29.4,64416
28:29.4,64425
28:29.4,64435
28:29.4,64435
